,bias,미국 내구재 주문,미국 생산 자원사용률,미국 신규 실업수당 청구건수,"미국 항공기 제외, 비국방 자본재 주문",중국 차이신 PMI Actual
1163,1,220654.0,74.9718,2161000.0,61821.0,50.6
5889,1,220654.0,74.9718,2139000.0,61821.0,50.6
6139,1,220654.0,74.9718,2139000.0,61821.0,50.6
2842,1,220654.0,74.9718,2139000.0,61821.0,50.6
1162,1,220654.0,74.9718,2139000.0,61821.0,50.6
1161,1,220654.0,74.9718,2139000.0,61821.0,50.6
1160,1,220654.0,74.9718,2139000.0,61821.0,50.6
1159,1,220654.0,74.9718,2139000.0,61821.0,50.6
5890,1,220654.0,74.9718,2150000.0,61821.0,50.6
6140,1,220654.0,74.9718,2150000.0,61821.0,50.6
1158,1,220654.0,74.9718,2150000.0,61821.0,50.6
1157,1,220654.0,74.9718,2150000.0,61821.0,50.6
1156,1,220654.0,74.9718,2150000.0,61821.0,50.6
1155,1,220654.0,74.9718,2150000.0,61821.0,50.6
1154,1,220654.0,74.9718,2150000.0,61821.0,50.6
5891,1,220654.0,74.9718,2133000.0,61821.0,50.6
6141,1,220654.0,74.9718,2133000.0,61821.0,50.6
1153,1,220654.0,74.9718,2133000.0,61821.0,50.6
1152,1,220654.0,74.9718,2133000.0,61821.0,50.6
1151,1,220654.0,74.9718,2133000.0,61821.0,50.6
442,1,219736.0,74.9346,2133000.0,60102.0,50.0
1150,1,219736.0,74.9346,2133000.0,60102.0,50.0
5892,1,219736.0,74.9346,2149000.0,60102.0,50.0
6142,1,219736.0,74.9346,2149000.0,60102.0,50.0
1149,1,219736.0,74.9346,2149000.0,60102.0,50.0
1148,1,219736.0,74.9346,2149000.0,60102.0,50.0
1147,1,219736.0,74.9346,2149000.0,60102.0,50.0
1146,1,219736.0,74.9346,2149000.0,60102.0,50.0
1145,1,219736.0,74.9346,2149000.0,60102.0,50.0
5893,1,219736.0,74.9346,2108000.0,60102.0,50.0
6143,1,219736.0,74.9346,2108000.0,60102.0,50.0
1144,1,219736.0,74.9346,2108000.0,60102.0,50.0
1143,1,219736.0,74.9346,2108000.0,60102.0,50.0
2843,1,219736.0,74.9346,2108000.0,60102.0,50.0
2844,1,219736.0,74.9346,2108000.0,60102.0,50.0
2845,1,219736.0,74.9346,2108000.0,60102.0,50.0
5894,1,219736.0,74.9346,2093000.0,60102.0,50.0
6144,1,219736.0,74.9346,2093000.0,60102.0,50.0
1142,1,219736.0,74.9346,2093000.0,60102.0,50.0
1141,1,219736.0,74.9346,2093000.0,60102.0,50.0
1140,1,219736.0,74.9346,2093000.0,60102.0,50.0
1139,1,219736.0,74.9346,2093000.0,60102.0,50.0
1138,1,219736.0,74.9346,2093000.0,60102.0,50.0
5895,1,219736.0,74.9346,2081000.0,60102.0,50.0
6145,1,219736.0,74.9346,2081000.0,60102.0,50.0
1137,1,219736.0,74.9346,2081000.0,60102.0,50.0
1136,1,219736.0,74.9346,2081000.0,60102.0,50.0
1135,1,219736.0,74.9346,2081000.0,60102.0,50.0
1134,1,219736.0,74.9346,2081000.0,60102.0,50.0
1133,1,219736.0,74.9346,2081000.0,60102.0,50.1
443,1,231303.0,75.0413,2080000.0,60055.0,50.1
6146,1,231303.0,75.0413,2080000.0,60055.0,50.1
2846,1,231303.0,75.0413,2080000.0,60055.0,50.1
1132,1,231303.0,75.0413,2080000.0,60055.0,50.1
1131,1,231303.0,75.0413,2080000.0,60055.0,50.1
1130,1,231303.0,75.0413,2080000.0,60055.0,50.1
1129,1,231303.0,75.0413,2080000.0,60055.0,50.1
5896,1,231303.0,75.0413,2081000.0,60055.0,50.1
6147,1,231303.0,75.0413,2081000.0,60055.0,50.1
1128,1,231303.0,75.0413,2081000.0,60055.0,50.1
1127,1,231303.0,75.0413,2081000.0,60055.0,50.1
1126,1,231303.0,75.0413,2081000.0,60055.0,50.1
1125,1,231303.0,75.0413,2081000.0,60055.0,50.1
1124,1,231303.0,75.0413,2081000.0,60055.0,50.1
5897,1,231303.0,75.0413,2069000.0,60055.0,50.1
6148,1,231303.0,75.0413,2069000.0,60055.0,50.1
1123,1,231303.0,75.0413,2069000.0,60055.0,50.1
1122,1,231303.0,75.0413,2069000.0,60055.0,50.1
1121,1,231303.0,75.0413,2069000.0,60055.0,50.1
1120,1,231303.0,75.0413,2069000.0,60055.0,50.1
1119,1,231303.0,75.0413,2069000.0,60055.0,50.1
5898,1,231303.0,75.0413,2069000.0,60055.0,50.1
6149,1,231303.0,75.0413,2069000.0,60055.0,50.1
1118,1,231303.0,75.0413,2069000.0,60055.0,50.1
1117,1,231303.0,75.0413,2069000.0,60055.0,50.1
1116,1,231303.0,75.0413,2069000.0,60055.0,50.1
1115,1,231303.0,75.0413,2069000.0,60055.0,50.1
1114,1,231303.0,75.0413,2069000.0,60055.0,50.1
5899,1,231303.0,75.0413,2060000.0,60055.0,50.1
6150,1,231303.0,75.0413,2060000.0,60055.0,50.1
1113,1,231303.0,75.0413,2060000.0,60055.0,50.1
444,1,219574.0,74.8585,2060000.0,60578.0,51.2
1112,1,219574.0,74.8585,2060000.0,60578.0,51.2
1111,1,219574.0,74.8585,2060000.0,60578.0,51.2
1110,1,219574.0,74.8585,2060000.0,60578.0,51.2
5900,1,219574.0,74.8585,2027000.0,60578.0,51.2
6151,1,219574.0,74.8585,2027000.0,60578.0,51.2
1109,1,219574.0,74.8585,2027000.0,60578.0,51.2
1108,1,219574.0,74.8585,2027000.0,60578.0,51.2
1107,1,219574.0,74.8585,2027000.0,60578.0,51.2
1106,1,219574.0,74.8585,2027000.0,60578.0,51.2
1105,1,219574.0,74.8585,2027000.0,60578.0,51.2
5901,1,219574.0,74.8585,2050000.0,60578.0,51.2
6152,1,219574.0,74.8585,2050000.0,60578.0,51.2
1104,1,219574.0,74.8585,2050000.0,60578.0,51.2
1103,1,219574.0,74.8585,2050000.0,60578.0,51.2
1102,1,219574.0,74.8585,2050000.0,60578.0,51.2
1101,1,219574.0,74.8585,2050000.0,60578.0,51.2
1100,1,219574.0,74.8585,2050000.0,60578.0,51.2
5902,1,219574.0,74.8585,2067000.0,60578.0,51.2
6153,1,219574.0,74.8585,2067000.0,60578.0,51.2
1099,1,219574.0,74.8585,2067000.0,60578.0,51.2
1098,1,219574.0,74.8585,2067000.0,60578.0,51.2
1097,1,219574.0,74.8585,2067000.0,60578.0,51.2
1096,1,219574.0,74.8585,2067000.0,60578.0,51.2
1095,1,219574.0,74.8585,2067000.0,60578.0,51.2
5903,1,219574.0,74.8585,2034000.0,60578.0,51.2
6154,1,219574.0,74.8585,2034000.0,60578.0,51.2
1094,1,219574.0,74.8585,2034000.0,60578.0,51.2
1093,1,219574.0,74.8585,2034000.0,60578.0,51.2
1092,1,219574.0,74.8585,2034000.0,60578.0,51.2
445,1,224108.0,75.4682,2034000.0,60470.0,50.9
1091,1,224108.0,75.4682,2034000.0,60470.0,50.9
5904,1,224108.0,75.4682,2031000.0,60470.0,50.9
6155,1,224108.0,75.4682,2031000.0,60470.0,50.9
1090,1,224108.0,75.4682,2031000.0,60470.0,50.9
1089,1,224108.0,75.4682,2031000.0,60470.0,50.9
1088,1,224108.0,75.4682,2031000.0,60470.0,50.9
1087,1,224108.0,75.4682,2031000.0,60470.0,50.9
1086,1,224108.0,75.4682,2031000.0,60470.0,50.9
5905,1,224108.0,75.4682,2032000.0,60470.0,50.9
6156,1,224108.0,75.4682,2032000.0,60470.0,50.9
1085,1,224108.0,75.4682,2032000.0,60470.0,50.9
1084,1,224108.0,75.4682,2032000.0,60470.0,50.9
1083,1,224108.0,75.4682,2032000.0,60470.0,50.9
1082,1,224108.0,75.4682,2032000.0,60470.0,50.9
1081,1,224108.0,75.4682,2032000.0,60470.0,50.9
5906,1,224108.0,75.4682,2076000.0,60470.0,50.9
6157,1,224108.0,75.4682,2076000.0,60470.0,50.9
1080,1,224108.0,75.4682,2076000.0,60470.0,50.9
1079,1,224108.0,75.4682,2076000.0,60470.0,50.9
1078,1,224108.0,75.4682,2076000.0,60470.0,50.9
1077,1,224108.0,75.4682,2076000.0,60470.0,50.9
1076,1,224108.0,75.4682,2076000.0,60470.0,50.9
5907,1,224108.0,75.4682,2092000.0,60470.0,50.9
6158,1,224108.0,75.4682,2092000.0,60470.0,50.9
1075,1,224108.0,75.4682,2092000.0,60470.0,50.9
1074,1,224108.0,75.4682,2092000.0,60470.0,50.9
1073,1,224108.0,75.4682,2092000.0,60470.0,50.9
1072,1,224108.0,75.4682,2092000.0,60470.0,50.9
1071,1,224108.0,75.4682,2092000.0,60470.0,50.9
5908,1,224108.0,75.4682,2072000.0,60470.0,50.9
1,1,223049.0,75.5192,2072000.0,62355.0,50.9
1070,1,223049.0,75.5192,2072000.0,62355.0,50.9
1069,1,223049.0,75.5192,2072000.0,62355.0,51.9
1068,1,223049.0,75.5192,2072000.0,62355.0,51.9
1067,1,223049.0,75.5192,2072000.0,62355.0,51.9
1066,1,223049.0,75.5192,2072000.0,62355.0,51.9
5909,1,223049.0,75.5192,2029000.0,62355.0,51.9
6159,1,223049.0,75.5192,2029000.0,62355.0,51.9
1065,1,223049.0,75.5192,2029000.0,62355.0,51.9
1064,1,223049.0,75.5192,2029000.0,62355.0,51.9
1063,1,223049.0,75.5192,2029000.0,62355.0,51.9
1062,1,223049.0,75.5192,2029000.0,62355.0,51.9
1061,1,223049.0,75.5192,2029000.0,62355.0,51.9
5910,1,223049.0,75.5192,2060000.0,62355.0,51.9
6160,1,223049.0,75.5192,2060000.0,62355.0,51.9
1060,1,223049.0,75.5192,2060000.0,62355.0,51.9
1059,1,223049.0,75.5192,2060000.0,62355.0,51.9
1058,1,223049.0,75.5192,2060000.0,62355.0,51.9
1057,1,223049.0,75.5192,2060000.0,62355.0,51.9
1056,1,223049.0,75.5192,2060000.0,62355.0,51.9
5911,1,223049.0,75.5192,2026000.0,62355.0,51.9
6161,1,223049.0,75.5192,2026000.0,62355.0,51.9
1055,1,223049.0,75.5192,2026000.0,62355.0,51.9
1054,1,223049.0,75.5192,2026000.0,62355.0,51.9
1053,1,223049.0,75.5192,2026000.0,62355.0,51.9
1052,1,223049.0,75.5192,2026000.0,62355.0,51.9
2847,1,223049.0,75.5192,2026000.0,62355.0,51.9
5912,1,223049.0,75.5192,2040000.0,62355.0,51.9
6162,1,223049.0,75.5192,2040000.0,62355.0,51.9
2848,1,223049.0,75.5192,2040000.0,62355.0,51.9
1051,1,223049.0,75.5192,2040000.0,62355.0,51.9
446,1,222023.0,75.2098,2040000.0,62687.0,51.9
1050,1,222023.0,75.2098,2040000.0,62687.0,51.9
1049,1,222023.0,75.2098,2040000.0,62687.0,51.0
5913,1,222023.0,75.2098,2025000.0,62687.0,51.0
6163,1,222023.0,75.2098,2025000.0,62687.0,51.0
1048,1,222023.0,75.2098,2025000.0,62687.0,51.0
1047,1,222023.0,75.2098,2025000.0,62687.0,51.0
1046,1,222023.0,75.2098,2025000.0,62687.0,51.0
1045,1,222023.0,75.2098,2025000.0,62687.0,51.0
1044,1,222023.0,75.2098,2025000.0,62687.0,51.0
5914,1,222023.0,75.2098,2037000.0,62687.0,51.0
6164,1,222023.0,75.2098,2037000.0,62687.0,51.0
1043,1,222023.0,75.2098,2037000.0,62687.0,51.0
1042,1,222023.0,75.2098,2037000.0,62687.0,51.0
1041,1,222023.0,75.2098,2037000.0,62687.0,51.0
1040,1,222023.0,75.2098,2037000.0,62687.0,51.0
1039,1,222023.0,75.2098,2037000.0,62687.0,51.0
5915,1,222023.0,75.2098,2014000.0,62687.0,51.0
6165,1,222023.0,75.2098,2014000.0,62687.0,51.0
1038,1,222023.0,75.2098,2014000.0,62687.0,51.0
1037,1,222023.0,75.2098,2014000.0,62687.0,51.0
1036,1,222023.0,75.2098,2014000.0,62687.0,51.0
1035,1,222023.0,75.2098,2014000.0,62687.0,51.0
1034,1,222023.0,75.2098,2014000.0,62687.0,51.0
5916,1,222023.0,75.2098,2041000.0,62687.0,51.0
6166,1,222023.0,75.2098,2041000.0,62687.0,51.0
1033,1,222023.0,75.2098,2041000.0,62687.0,51.0
1032,1,222023.0,75.2098,2041000.0,62687.0,51.0
447,1,228253.0,75.699,2041000.0,63108.0,51.7
1031,1,228253.0,75.699,2041000.0,63108.0,51.7
1030,1,228253.0,75.699,2041000.0,63108.0,51.7
5917,1,228253.0,75.699,1999000.0,63108.0,51.7
6167,1,228253.0,75.699,1999000.0,63108.0,51.7
1029,1,228253.0,75.699,1999000.0,63108.0,51.7
1028,1,228253.0,75.699,1999000.0,63108.0,51.7
1027,1,228253.0,75.699,1999000.0,63108.0,51.7
1026,1,228253.0,75.699,1999000.0,63108.0,51.7
1025,1,228253.0,75.699,1999000.0,63108.0,51.7
5918,1,228253.0,75.699,1988000.0,63108.0,51.7
6168,1,228253.0,75.699,1988000.0,63108.0,51.7
1024,1,228253.0,75.699,1988000.0,63108.0,51.7
1023,1,228253.0,75.699,1988000.0,63108.0,51.7
1022,1,228253.0,75.699,1988000.0,63108.0,51.7
1021,1,228253.0,75.699,1988000.0,63108.0,51.7
1020,1,228253.0,75.699,1988000.0,63108.0,51.7
5919,1,228253.0,75.699,2018000.0,63108.0,51.7
6169,1,228253.0,75.699,2018000.0,63108.0,51.7
1019,1,228253.0,75.699,2018000.0,63108.0,51.7
1018,1,228253.0,75.699,2018000.0,63108.0,51.7
1017,1,228253.0,75.699,2018000.0,63108.0,51.7
1016,1,228253.0,75.699,2018000.0,63108.0,51.7
1015,1,228253.0,75.699,2018000.0,63108.0,51.7
5920,1,228253.0,75.699,2024000.0,63108.0,51.7
6170,1,228253.0,75.699,2024000.0,63108.0,51.7
1014,1,228253.0,75.699,2024000.0,63108.0,51.7
1013,1,228253.0,75.699,2024000.0,63108.0,51.7
1012,1,228253.0,75.699,2024000.0,63108.0,51.7
1011,1,228253.0,75.699,2024000.0,63108.0,51.7
1010,1,228253.0,75.699,2024000.0,63108.0,51.7
448,1,228086.0,76.3643,1993000.0,63572.0,51.7
6171,1,228086.0,76.3643,1993000.0,63572.0,51.7
1009,1,228086.0,76.3643,1993000.0,63572.0,51.7
1008,1,228086.0,76.3643,1993000.0,63572.0,51.7
1007,1,228086.0,76.3643,1993000.0,63572.0,51.7
1006,1,228086.0,76.3643,1993000.0,63572.0,51.7
1005,1,228086.0,76.3643,1993000.0,63572.0,51.7
5921,1,228086.0,76.3643,1968000.0,63572.0,51.7
6172,1,228086.0,76.3643,1968000.0,63572.0,51.7
1004,1,228086.0,76.3643,1968000.0,63572.0,51.7
1003,1,228086.0,76.3643,1968000.0,63572.0,51.7
1002,1,228086.0,76.3643,1968000.0,63572.0,51.7
1001,1,228086.0,76.3643,1968000.0,63572.0,51.7
1000,1,228086.0,76.3643,1968000.0,63572.0,51.7
5922,1,228086.0,76.3643,1975000.0,63572.0,51.7
6173,1,228086.0,76.3643,1975000.0,63572.0,51.7
999,1,228086.0,76.3643,1975000.0,63572.0,51.7
998,1,228086.0,76.3643,1975000.0,63572.0,51.7
997,1,228086.0,76.3643,1975000.0,63572.0,51.7
996,1,228086.0,76.3643,1975000.0,63572.0,51.7
995,1,228086.0,76.3643,1975000.0,63572.0,51.7
5923,1,228086.0,76.3643,1991000.0,63572.0,51.7
6174,1,228086.0,76.3643,1991000.0,63572.0,51.7
994,1,228086.0,76.3643,1991000.0,63572.0,51.7
993,1,228086.0,76.3643,1991000.0,63572.0,51.7
992,1,228086.0,76.3643,1991000.0,63572.0,51.7
991,1,228086.0,76.3643,1991000.0,63572.0,51.7
990,1,228086.0,76.3643,1991000.0,63572.0,51.7
5924,1,228086.0,76.3643,1929000.0,63572.0,51.7
6175,1,228086.0,76.3643,1929000.0,63572.0,51.7
449,1,227201.0,76.4548,1929000.0,63719.0,51.7
989,1,227201.0,76.4548,1929000.0,63719.0,50.3
2849,1,227201.0,76.4548,1929000.0,63719.0,50.3
988,1,227201.0,76.4548,1929000.0,63719.0,50.3
2850,1,227201.0,76.4548,1929000.0,63719.0,50.3
5925,1,227201.0,76.4548,1939000.0,63719.0,50.3
6176,1,227201.0,76.4548,1939000.0,63719.0,50.3
987,1,227201.0,76.4548,1939000.0,63719.0,50.3
2851,1,227201.0,76.4548,1939000.0,63719.0,50.3
986,1,227201.0,76.4548,1939000.0,63719.0,50.3
985,1,227201.0,76.4548,1939000.0,63719.0,50.3
984,1,227201.0,76.4548,1939000.0,63719.0,50.3
5926,1,227201.0,76.4548,1939000.0,63719.0,50.3
6177,1,227201.0,76.4548,1939000.0,63719.0,50.3
983,1,227201.0,76.4548,1939000.0,63719.0,50.3
982,1,227201.0,76.4548,1939000.0,63719.0,50.3
981,1,227201.0,76.4548,1939000.0,63719.0,50.3
980,1,227201.0,76.4548,1939000.0,63719.0,50.3
979,1,227201.0,76.4548,1939000.0,63719.0,50.3
5927,1,227201.0,76.4548,1947000.0,63719.0,50.3
6178,1,227201.0,76.4548,1947000.0,63719.0,50.3
978,1,227201.0,76.4548,1947000.0,63719.0,50.3
977,1,227201.0,76.4548,1947000.0,63719.0,50.3
976,1,227201.0,76.4548,1947000.0,63719.0,50.3
975,1,227201.0,76.4548,1947000.0,63719.0,50.3
974,1,227201.0,76.4548,1947000.0,63719.0,50.3
5928,1,227201.0,76.4548,1941000.0,63719.0,50.3
6179,1,227201.0,76.4548,1941000.0,63719.0,50.3
973,1,227201.0,76.4548,1941000.0,63719.0,50.3
972,1,227201.0,76.4548,1941000.0,63719.0,50.3
971,1,227201.0,76.4548,1941000.0,63719.0,50.3
450,1,243829.0,76.5694,1941000.0,63456.0,49.6
970,1,243829.0,76.5694,1941000.0,63456.0,49.6
5929,1,243829.0,76.5694,1960000.0,63456.0,49.6
6180,1,243829.0,76.5694,1960000.0,63456.0,49.6
969,1,243829.0,76.5694,1960000.0,63456.0,49.6
2852,1,243829.0,76.5694,1960000.0,63456.0,49.6
968,1,243829.0,76.5694,1960000.0,63456.0,49.6
967,1,243829.0,76.5694,1960000.0,63456.0,49.6
966,1,243829.0,76.5694,1960000.0,63456.0,49.6
5930,1,243829.0,76.5694,1956000.0,63456.0,49.6
6181,1,243829.0,76.5694,1956000.0,63456.0,49.6
965,1,243829.0,76.5694,1956000.0,63456.0,49.6
964,1,243829.0,76.5694,1956000.0,63456.0,49.6
963,1,243829.0,76.5694,1956000.0,63456.0,49.6
962,1,243829.0,76.5694,1956000.0,63456.0,49.6
961,1,243829.0,76.5694,1956000.0,63456.0,49.6
5931,1,243829.0,76.5694,1960000.0,63456.0,49.6
6182,1,243829.0,76.5694,1960000.0,63456.0,49.6
960,1,243829.0,76.5694,1960000.0,63456.0,49.6
959,1,243829.0,76.5694,1960000.0,63456.0,49.6
958,1,243829.0,76.5694,1960000.0,63456.0,49.6
957,1,243829.0,76.5694,1960000.0,63456.0,49.6
956,1,243829.0,76.5694,1960000.0,63456.0,49.6
5932,1,243829.0,76.5694,1968000.0,63456.0,49.6
6183,1,243829.0,76.5694,1968000.0,63456.0,49.6
955,1,243829.0,76.5694,1968000.0,63456.0,49.6
954,1,243829.0,76.5694,1968000.0,63456.0,49.6
953,1,243829.0,76.5694,1968000.0,63456.0,49.6
952,1,243829.0,76.5694,1968000.0,63456.0,49.6
951,1,243829.0,76.5694,1968000.0,63456.0,49.6
451,1,224989.0,76.5277,1951000.0,64123.0,49.6
6184,1,224989.0,76.5277,1951000.0,64123.0,49.6
950,1,224989.0,76.5277,1951000.0,64123.0,50.4
949,1,224989.0,76.5277,1951000.0,64123.0,50.4
948,1,224989.0,76.5277,1951000.0,64123.0,50.4
947,1,224989.0,76.5277,1951000.0,64123.0,50.4
946,1,224989.0,76.5277,1951000.0,64123.0,50.4
5933,1,224989.0,76.5277,1971000.0,64123.0,50.4
6185,1,224989.0,76.5277,1971000.0,64123.0,50.4
945,1,224989.0,76.5277,1971000.0,64123.0,50.4
944,1,224989.0,76.5277,1971000.0,64123.0,50.4
943,1,224989.0,76.5277,1971000.0,64123.0,50.4
942,1,224989.0,76.5277,1971000.0,64123.0,50.4
941,1,224989.0,76.5277,1971000.0,64123.0,50.4
5934,1,224989.0,76.5277,1962000.0,64123.0,50.4
6186,1,224989.0,76.5277,1962000.0,64123.0,50.4
940,1,224989.0,76.5277,1962000.0,64123.0,50.4
939,1,224989.0,76.5277,1962000.0,64123.0,50.4
938,1,224989.0,76.5277,1962000.0,64123.0,50.4
937,1,224989.0,76.5277,1962000.0,64123.0,50.4
936,1,224989.0,76.5277,1962000.0,64123.0,50.4
5935,1,224989.0,76.5277,1967000.0,64123.0,50.4
6187,1,224989.0,76.5277,1967000.0,64123.0,50.4
935,1,224989.0,76.5277,1967000.0,64123.0,50.4
934,1,224989.0,76.5277,1967000.0,64123.0,50.4
933,1,224989.0,76.5277,1967000.0,64123.0,50.4
932,1,224989.0,76.5277,1967000.0,64123.0,50.4
931,1,224989.0,76.5277,1967000.0,64123.0,50.4
5936,1,224989.0,76.5277,1948000.0,64123.0,50.4
6188,1,224989.0,76.5277,1948000.0,64123.0,50.4
930,1,224989.0,76.5277,1948000.0,64123.0,50.4
452,1,229906.0,76.1529,1948000.0,64555.0,51.1
929,1,229906.0,76.1529,1948000.0,64555.0,51.1
928,1,229906.0,76.1529,1948000.0,64555.0,51.1
927,1,229906.0,76.1529,1948000.0,64555.0,51.1
5937,1,229906.0,76.1529,1956000.0,64555.0,51.1
6189,1,229906.0,76.1529,1956000.0,64555.0,51.1
926,1,229906.0,76.1529,1956000.0,64555.0,51.1
925,1,229906.0,76.1529,1956000.0,64555.0,51.1
924,1,229906.0,76.1529,1956000.0,64555.0,51.1
923,1,229906.0,76.1529,1956000.0,64555.0,51.1
922,1,229906.0,76.1529,1956000.0,64555.0,51.1
5938,1,229906.0,76.1529,1950000.0,64555.0,51.1
6190,1,229906.0,76.1529,1950000.0,64555.0,51.1
921,1,229906.0,76.1529,1950000.0,64555.0,51.1
2853,1,229906.0,76.1529,1950000.0,64555.0,51.1
920,1,229906.0,76.1529,1950000.0,64555.0,51.1
919,1,229906.0,76.1529,1950000.0,64555.0,51.1
918,1,229906.0,76.1529,1950000.0,64555.0,51.1
5939,1,229906.0,76.1529,1953000.0,64555.0,51.1
6191,1,229906.0,76.1529,1953000.0,64555.0,51.1
917,1,229906.0,76.1529,1953000.0,64555.0,51.1
916,1,229906.0,76.1529,1953000.0,64555.0,51.1
915,1,229906.0,76.1529,1953000.0,64555.0,51.1
914,1,229906.0,76.1529,1953000.0,64555.0,51.1
913,1,229906.0,76.1529,1953000.0,64555.0,51.1
5940,1,229906.0,76.1529,1947000.0,64555.0,51.1
6192,1,229906.0,76.1529,1947000.0,64555.0,51.1
912,1,229906.0,76.1529,1947000.0,64555.0,51.1
911,1,229906.0,76.1529,1947000.0,64555.0,51.1
910,1,229906.0,76.1529,1947000.0,64555.0,51.1
909,1,229906.0,76.1529,1947000.0,64555.0,51.1
453,1,242818.0,76.1375,1947000.0,68024.0,51.6
5941,1,242818.0,76.1375,1949000.0,68024.0,51.6
6193,1,242818.0,76.1375,1949000.0,68024.0,51.6
908,1,242818.0,76.1375,1949000.0,68024.0,51.6
907,1,242818.0,76.1375,1949000.0,68024.0,51.6
906,1,242818.0,76.1375,1949000.0,68024.0,51.6
905,1,242818.0,76.1375,1949000.0,68024.0,51.6
904,1,242818.0,76.1375,1949000.0,68024.0,51.6
5942,1,242818.0,76.1375,1985000.0,68024.0,51.6
6194,1,242818.0,76.1375,1985000.0,68024.0,51.6
903,1,242818.0,76.1375,1985000.0,68024.0,51.6
902,1,242818.0,76.1375,1985000.0,68024.0,51.6
901,1,242818.0,76.1375,1985000.0,68024.0,51.6
900,1,242818.0,76.1375,1985000.0,68024.0,51.6
899,1,242818.0,76.1375,1985000.0,68024.0,51.6
5943,1,242818.0,76.1375,1934000.0,68024.0,51.6
6195,1,242818.0,76.1375,1934000.0,68024.0,51.6
898,1,242818.0,76.1375,1934000.0,68024.0,51.6
897,1,242818.0,76.1375,1934000.0,68024.0,51.6
896,1,242818.0,76.1375,1934000.0,68024.0,51.6
895,1,242818.0,76.1375,1934000.0,68024.0,51.6
894,1,242818.0,76.1375,1934000.0,68024.0,51.6
5944,1,242818.0,76.1375,1927000.0,68024.0,51.6
6196,1,242818.0,76.1375,1927000.0,68024.0,51.6
893,1,242818.0,76.1375,1927000.0,68024.0,51.6
892,1,242818.0,76.1375,1927000.0,68024.0,51.6
891,1,242818.0,76.1375,1927000.0,68024.0,51.6
890,1,242818.0,76.1375,1927000.0,68024.0,51.6
889,1,242818.0,76.1375,1927000.0,68024.0,51.6
5945,1,242818.0,76.1375,1928000.0,68024.0,51.0
454,1,235856.0,77.2684,1928000.0,67140.0,51.0
2854,1,235856.0,77.2684,1928000.0,67140.0,51.0
2855,1,235856.0,77.2684,1928000.0,67140.0,51.0
2856,1,235856.0,77.2684,1928000.0,67140.0,51.0
2857,1,235856.0,77.2684,1928000.0,67140.0,51.0
2858,1,235856.0,77.2684,1928000.0,67140.0,51.0
5946,1,235856.0,77.2684,1919000.0,67140.0,51.0
6197,1,235856.0,77.2684,1919000.0,67140.0,51.0
2859,1,235856.0,77.2684,1919000.0,67140.0,51.0
888,1,235856.0,77.2684,1919000.0,67140.0,51.0
887,1,235856.0,77.2684,1919000.0,67140.0,51.0
886,1,235856.0,77.2684,1919000.0,67140.0,51.0
885,1,235856.0,77.2684,1919000.0,67140.0,51.0
5947,1,235856.0,77.2684,1923000.0,67140.0,51.0
6198,1,235856.0,77.2684,1923000.0,67140.0,51.0
884,1,235856.0,77.2684,1923000.0,67140.0,51.0
883,1,235856.0,77.2684,1923000.0,67140.0,51.0
882,1,235856.0,77.2684,1923000.0,67140.0,51.0
881,1,235856.0,77.2684,1923000.0,67140.0,51.0
880,1,235856.0,77.2684,1923000.0,67140.0,51.0
5948,1,235856.0,77.2684,1915000.0,67140.0,51.0
6199,1,235856.0,77.2684,1915000.0,67140.0,51.0
879,1,235856.0,77.2684,1915000.0,67140.0,51.0
878,1,235856.0,77.2684,1915000.0,67140.0,51.0
877,1,235856.0,77.2684,1915000.0,67140.0,51.0
876,1,235856.0,77.2684,1915000.0,67140.0,51.0
875,1,235856.0,77.2684,1915000.0,67140.0,51.0
5949,1,235856.0,77.2684,1920000.0,67140.0,51.0
6200,1,235856.0,77.2684,1920000.0,67140.0,51.0
874,1,235856.0,77.2684,1920000.0,67140.0,51.0
873,1,235856.0,77.2684,1920000.0,67140.0,51.0
455,1,238976.0,77.6484,1920000.0,65101.0,51.0
872,1,238976.0,77.6484,1920000.0,65101.0,51.0
871,1,238976.0,77.6484,1920000.0,65101.0,51.0
5950,1,238976.0,77.6484,1894000.0,65101.0,51.0
6201,1,238976.0,77.6484,1894000.0,65101.0,51.0
870,1,238976.0,77.6484,1894000.0,65101.0,51.0
869,1,238976.0,77.6484,1894000.0,65101.0,51.0
868,1,238976.0,77.6484,1894000.0,65101.0,51.0
867,1,238976.0,77.6484,1894000.0,65101.0,51.0
866,1,238976.0,77.6484,1894000.0,65101.0,51.0
5951,1,238976.0,77.6484,1920000.0,65101.0,51.0
6202,1,238976.0,77.6484,1920000.0,65101.0,51.0
865,1,238976.0,77.6484,1920000.0,65101.0,51.0
864,1,238976.0,77.6484,1920000.0,65101.0,51.0
863,1,238976.0,77.6484,1920000.0,65101.0,51.0
862,1,238976.0,77.6484,1920000.0,65101.0,51.0
861,1,238976.0,77.6484,1920000.0,65101.0,51.0
5952,1,238976.0,77.6484,1943000.0,65101.0,51.0
6203,1,238976.0,77.6484,1943000.0,65101.0,51.0
860,1,238976.0,77.6484,1943000.0,65101.0,51.0
859,1,238976.0,77.6484,1943000.0,65101.0,51.0
858,1,238976.0,77.6484,1943000.0,65101.0,51.0
857,1,238976.0,77.6484,1943000.0,65101.0,51.0
856,1,238976.0,77.6484,1943000.0,65101.0,51.0
