,feature,accuracy,precision,recall
9976,"['PPIACO', 'EXCHUS', '정책금리']",0.2631578947368421,0.21212121212121213,0.7777777777777778
9977,"['PPIACO', 'EXCHUS', '통화량']",0.2631578947368421,0.21212121212121213,0.7777777777777778
9978,"['PPIACO', 'EXCHUS', 'GACDFSA066MSFRBPHI']",0.3684210526315789,0.2222222222222222,0.6666666666666666
9979,"['PPIACO', 'EXCHUS', 'XTIMVA01KRM667S']",0.39473684210526316,0.20833333333333334,0.5555555555555556
9980,"['PPIACO', 'EXCHUS', 'KORPROINDMISMEI']",0.2631578947368421,0.21212121212121213,0.7777777777777778
9981,"['PPIACO', 'EXCHUS', 'KORCPIALLMINMEI']",0.2631578947368421,0.21212121212121213,0.7777777777777778
9982,"['PPIACO', 'EXCHUS', 'LRUNTTTTKRM156S']",0.5263157894736842,0.15384615384615385,0.2222222222222222
9983,"['PPIACO', 'EXCHUS', '한국실업률']",0.5526315789473685,0.3181818181818182,0.7777777777777778
9984,"['PPIACO', 'EXCHUS', 'IR3TCD01KRM156N']",0.42105263157894735,0.06666666666666667,0.1111111111111111
9985,"['PPIACO', 'EXCHUS', '환율평균']",0.4473684210526316,0.22727272727272727,0.5555555555555556
9986,"['PPIACO', 'XTEXVA01CNM667S', '정책금리']",0.39473684210526316,0.0625,0.1111111111111111
9987,"['PPIACO', 'XTEXVA01CNM667S', '통화량']",0.39473684210526316,0.0625,0.1111111111111111
9988,"['PPIACO', 'XTEXVA01CNM667S', 'GACDFSA066MSFRBPHI']",0.5789473684210527,0.1111111111111111,0.1111111111111111
9989,"['PPIACO', 'XTEXVA01CNM667S', 'XTIMVA01KRM667S']",0.5,0.08333333333333333,0.1111111111111111
9990,"['PPIACO', 'XTEXVA01CNM667S', 'KORPROINDMISMEI']",0.2894736842105263,0.0,0.0
9991,"['PPIACO', 'XTEXVA01CNM667S', 'KORCPIALLMINMEI']",0.42105263157894735,0.06666666666666667,0.1111111111111111
9992,"['PPIACO', 'XTEXVA01CNM667S', 'LRUNTTTTKRM156S']",0.5526315789473685,0.0,0.0
9993,"['PPIACO', 'XTEXVA01CNM667S', '한국실업률']",0.5526315789473685,0.0,0.0
9994,"['PPIACO', 'XTEXVA01CNM667S', 'IR3TCD01KRM156N']",0.3684210526315789,0.10526315789473684,0.2222222222222222
9995,"['PPIACO', 'XTEXVA01CNM667S', '환율평균']",0.39473684210526316,0.0,0.0
9996,"['PPIACO', '정책금리', '통화량']",0.5,0.08333333333333333,0.1111111111111111
9997,"['PPIACO', '정책금리', 'GACDFSA066MSFRBPHI']",0.42105263157894735,0.15789473684210525,0.3333333333333333
9998,"['PPIACO', '정책금리', 'XTIMVA01KRM667S']",0.42105263157894735,0.19047619047619047,0.4444444444444444
9999,"['PPIACO', '정책금리', 'KORPROINDMISMEI']",0.21052631578947367,0.2,0.7777777777777778
10000,"['PPIACO', '정책금리', 'KORCPIALLMINMEI']",0.47368421052631576,0.0,0.0
10001,"['PPIACO', '정책금리', 'LRUNTTTTKRM156S']",0.3684210526315789,0.0,0.0
10002,"['PPIACO', '정책금리', '한국실업률']",0.5789473684210527,0.3157894736842105,0.6666666666666666
10003,"['PPIACO', '정책금리', 'IR3TCD01KRM156N']",0.42105263157894735,0.11764705882352941,0.2222222222222222
10004,"['PPIACO', '정책금리', '환율평균']",0.3157894736842105,0.22580645161290322,0.7777777777777778
10005,"['PPIACO', '통화량', 'GACDFSA066MSFRBPHI']",0.39473684210526316,0.0625,0.1111111111111111
10006,"['PPIACO', '통화량', 'XTIMVA01KRM667S']",0.3684210526315789,0.058823529411764705,0.1111111111111111
10007,"['PPIACO', '통화량', 'KORPROINDMISMEI']",0.18421052631578946,0.17647058823529413,0.6666666666666666
10008,"['PPIACO', '통화량', 'KORCPIALLMINMEI']",0.3684210526315789,0.0,0.0
10009,"['PPIACO', '통화량', 'LRUNTTTTKRM156S']",0.39473684210526316,0.0625,0.1111111111111111
10010,"['PPIACO', '통화량', '한국실업률']",0.47368421052631576,0.2608695652173913,0.6666666666666666
10011,"['PPIACO', '통화량', 'IR3TCD01KRM156N']",0.3684210526315789,0.0,0.0
10012,"['PPIACO', '통화량', '환율평균']",0.47368421052631576,0.17647058823529413,0.3333333333333333
10013,"['PPIACO', 'GACDFSA066MSFRBPHI', 'XTIMVA01KRM667S']",0.39473684210526316,0.18181818181818182,0.4444444444444444
10014,"['PPIACO', 'GACDFSA066MSFRBPHI', 'KORPROINDMISMEI']",0.6052631578947368,0.2857142857142857,0.4444444444444444
10015,"['PPIACO', 'GACDFSA066MSFRBPHI', 'KORCPIALLMINMEI']",0.5263157894736842,0.15384615384615385,0.2222222222222222
10016,"['PPIACO', 'GACDFSA066MSFRBPHI', 'LRUNTTTTKRM156S']",0.47368421052631576,0.21052631578947367,0.4444444444444444
10017,"['PPIACO', 'GACDFSA066MSFRBPHI', '한국실업률']",0.631578947368421,0.3333333333333333,0.5555555555555556
10018,"['PPIACO', 'GACDFSA066MSFRBPHI', 'IR3TCD01KRM156N']",0.39473684210526316,0.0625,0.1111111111111111
10019,"['PPIACO', 'GACDFSA066MSFRBPHI', '환율평균']",0.47368421052631576,0.13333333333333333,0.2222222222222222
10020,"['PPIACO', 'XTIMVA01KRM667S', 'KORPROINDMISMEI']",0.4473684210526316,0.2,0.4444444444444444
10021,"['PPIACO', 'XTIMVA01KRM667S', 'KORCPIALLMINMEI']",0.5263157894736842,0.09090909090909091,0.1111111111111111
10022,"['PPIACO', 'XTIMVA01KRM667S', 'LRUNTTTTKRM156S']",0.5789473684210527,0.23076923076923078,0.3333333333333333
10023,"['PPIACO', 'XTIMVA01KRM667S', '한국실업률']",0.5789473684210527,0.3157894736842105,0.6666666666666666
10024,"['PPIACO', 'XTIMVA01KRM667S', 'IR3TCD01KRM156N']",0.39473684210526316,0.1111111111111111,0.2222222222222222
10025,"['PPIACO', 'XTIMVA01KRM667S', '환율평균']",0.39473684210526316,0.20833333333333334,0.5555555555555556
10026,"['PPIACO', 'KORPROINDMISMEI', 'KORCPIALLMINMEI']",0.21052631578947367,0.2,0.7777777777777778
10027,"['PPIACO', 'KORPROINDMISMEI', 'LRUNTTTTKRM156S']",0.47368421052631576,0.0,0.0
10028,"['PPIACO', 'KORPROINDMISMEI', '한국실업률']",0.5526315789473685,0.21428571428571427,0.3333333333333333
